fpr,tpr,threshold
0.015185813997358988,0.28512609366958314,0.81
0.0155631013016412,0.28512609366958314,0.8091610838047261
0.0155631013016412,0.2856407617086979,0.8081429602786143
0.01565742312771175,0.28615542974781266,0.806587636695708
0.016129032258064516,0.28615542974781266,0.8031968333502222
0.016129032258064516,0.2866700977869274,0.8029501798828373
0.01622335408413507,0.2866700977869274,0.801951932560952
0.01622335408413507,0.2871847658260422,0.8018111068469537
0.016317675910205623,0.28769943386515695,0.8014631972534105
0.016506319562346727,0.28769943386515695,0.7996290180325911
0.016694963214487834,0.28769943386515695,0.7984515126150903
0.016694963214487834,0.28821410190427177,0.7973182853592877
0.016789285040558384,0.28821410190427177,0.7967457800833054
0.016789285040558384,0.28872876994338653,0.7963582493974724
0.016883606866628938,0.2892434379825013,0.7960016329351255
0.017072250518770045,0.2892434379825013,0.7948213391571838
0.017072250518770045,0.28975810602161606,0.794055840447042
0.017166572344840595,0.28975810602161606,0.7939978561624919
